"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/07/2021","AQS","270370480","3","11","ug/m3 LC","46","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/08/2021","AQS","270370480","3","7.2","ug/m3 LC","30","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/09/2021","AQS","270370480","3","18","ug/m3 LC","63","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/10/2021","AQS","270370480","3","13.4","ug/m3 LC","54","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/11/2021","AQS","270370480","3","5.2","ug/m3 LC","22","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/12/2021","AQS","270370480","3","8.2","ug/m3 LC","34","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/13/2021","AQS","270370480","3","11.1","ug/m3 LC","46","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/14/2021","AQS","270370480","3","7.4","ug/m3 LC","31","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/15/2021","AQS","270370480","3","4.5","ug/m3 LC","19","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/16/2021","AQS","270370480","3","12","ug/m3 LC","50","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/17/2021","AQS","270370480","3","11.6","ug/m3 LC","48","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/18/2021","AQS","270370480","3","6.1","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/19/2021","AQS","270370480","3","5.6","ug/m3 LC","23","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/20/2021","AQS","270370480","3","6.9","ug/m3 LC","29","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/21/2021","AQS","270370480","3","12.2","ug/m3 LC","51","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/22/2021","AQS","270370480","3","6.9","ug/m3 LC","29","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/23/2021","AQS","270370480","3","8.5","ug/m3 LC","35","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/24/2021","AQS","270370480","3","3.7","ug/m3 LC","15","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/25/2021","AQS","270370480","3","6.3","ug/m3 LC","26","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/26/2021","AQS","270370480","3","7.4","ug/m3 LC","31","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/27/2021","AQS","270370480","3","5.7","ug/m3 LC","24","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/28/2021","AQS","270370480","3","6","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/29/2021","AQS","270370480","3","8.3","ug/m3 LC","35","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/30/2021","AQS","270370480","3","7.4","ug/m3 LC","31","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"03/31/2021","AQS","270370480","3","5.1","ug/m3 LC","21","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/01/2021","AQS","270370480","3","6.1","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/02/2021","AQS","270370480","3","15","ug/m3 LC","57","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/03/2021","AQS","270370480","3","12.6","ug/m3 LC","52","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/04/2021","AQS","270370480","3","17","ug/m3 LC","61","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/05/2021","AQS","270370480","3","15.7","ug/m3 LC","59","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/06/2021","AQS","270370480","3","10.6","ug/m3 LC","44","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/07/2021","AQS","270370480","3","9.4","ug/m3 LC","39","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/08/2021","AQS","270370480","3","6.5","ug/m3 LC","27","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/09/2021","AQS","270370480","3","5","ug/m3 LC","21","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/10/2021","AQS","270370480","3","1.9","ug/m3 LC","8","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/11/2021","AQS","270370480","3","3.2","ug/m3 LC","13","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/12/2021","AQS","270370480","3","2.5","ug/m3 LC","10","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/13/2021","AQS","270370480","3","2.4","ug/m3 LC","10","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/14/2021","AQS","270370480","3","3.7","ug/m3 LC","15","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/15/2021","AQS","270370480","3","4.4","ug/m3 LC","18","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/16/2021","AQS","270370480","3","5.6","ug/m3 LC","23","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/17/2021","AQS","270370480","3","10","ug/m3 LC","42","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/18/2021","AQS","270370480","3","5.6","ug/m3 LC","23","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/19/2021","AQS","270370480","3","2.8","ug/m3 LC","12","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/20/2021","AQS","270370480","3","4.5","ug/m3 LC","19","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/21/2021","AQS","270370480","3","5","ug/m3 LC","21","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/22/2021","AQS","270370480","3","9.6","ug/m3 LC","40","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/23/2021","AQS","270370480","3","11.8","ug/m3 LC","49","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/24/2021","AQS","270370480","3","6.3","ug/m3 LC","26","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/25/2021","AQS","270370480","3","6.4","ug/m3 LC","27","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/26/2021","AQS","270370480","3","7.7","ug/m3 LC","32","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/27/2021","AQS","270370480","3","8.7","ug/m3 LC","36","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/28/2021","AQS","270370480","3","8.6","ug/m3 LC","36","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/29/2021","AQS","270370480","3","5.7","ug/m3 LC","24","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"04/30/2021","AQS","270370480","3","6","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/01/2021","AQS","270370480","3","8.4","ug/m3 LC","35","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/02/2021","AQS","270370480","3","9.4","ug/m3 LC","39","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/03/2021","AQS","270370480","3","6.7","ug/m3 LC","28","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/04/2021","AQS","270370480","3","6.4","ug/m3 LC","27","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/05/2021","AQS","270370480","3","5.3","ug/m3 LC","22","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/06/2021","AQS","270370480","3","6.2","ug/m3 LC","26","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/07/2021","AQS","270370480","3","5","ug/m3 LC","21","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/08/2021","AQS","270370480","3","4.9","ug/m3 LC","20","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/09/2021","AQS","270370480","3","4.6","ug/m3 LC","19","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/10/2021","AQS","270370480","3","3.5","ug/m3 LC","15","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/11/2021","AQS","270370480","3","5.2","ug/m3 LC","22","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/12/2021","AQS","270370480","3","6.1","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/13/2021","AQS","270370480","3","6.3","ug/m3 LC","26","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/14/2021","AQS","270370480","3","7.2","ug/m3 LC","30","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/15/2021","AQS","270370480","3","8.6","ug/m3 LC","36","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/16/2021","AQS","270370480","3","9.9","ug/m3 LC","41","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/17/2021","AQS","270370480","3","11.6","ug/m3 LC","48","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/18/2021","AQS","270370480","3","7.8","ug/m3 LC","33","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/19/2021","AQS","270370480","3","6.2","ug/m3 LC","26","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/20/2021","AQS","270370480","3","4.3","ug/m3 LC","18","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/21/2021","AQS","270370480","3","3.2","ug/m3 LC","13","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/22/2021","AQS","270370480","3","3.2","ug/m3 LC","13","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/23/2021","AQS","270370480","3","5","ug/m3 LC","21","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/24/2021","AQS","270370480","3","5.7","ug/m3 LC","24","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/25/2021","AQS","270370480","3","7","ug/m3 LC","29","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/26/2021","AQS","270370480","3","4.9","ug/m3 LC","20","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/27/2021","AQS","270370480","3","3.4","ug/m3 LC","14","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/28/2021","AQS","270370480","3","5.3","ug/m3 LC","22","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/29/2021","AQS","270370480","3","6","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/30/2021","AQS","270370480","3","5.1","ug/m3 LC","21","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"05/31/2021","AQS","270370480","3","5.2","ug/m3 LC","22","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/01/2021","AQS","270370480","3","9","ug/m3 LC","38","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/02/2021","AQS","270370480","3","5.5","ug/m3 LC","23","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/03/2021","AQS","270370480","3","7","ug/m3 LC","29","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/04/2021","AQS","270370480","3","10.5","ug/m3 LC","44","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/05/2021","AQS","270370480","3","6.8","ug/m3 LC","28","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/06/2021","AQS","270370480","3","9.8","ug/m3 LC","41","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/07/2021","AQS","270370480","3","5.6","ug/m3 LC","23","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/08/2021","AQS","270370480","3","7.6","ug/m3 LC","32","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/09/2021","AQS","270370480","3","8.6","ug/m3 LC","36","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/10/2021","AQS","270370480","3","10.8","ug/m3 LC","45","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/11/2021","AQS","270370480","3","7.8","ug/m3 LC","33","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/12/2021","AQS","270370480","3","6.2","ug/m3 LC","26","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/13/2021","AQS","270370480","3","7.6","ug/m3 LC","32","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/14/2021","AQS","270370480","3","6.4","ug/m3 LC","27","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/15/2021","AQS","270370480","3","6.7","ug/m3 LC","28","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/16/2021","AQS","270370480","3","8.1","ug/m3 LC","34","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/17/2021","AQS","270370480","3","11.5","ug/m3 LC","48","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/18/2021","AQS","270370480","3","6","ug/m3 LC","25","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/19/2021","AQS","270370480","3","4.5","ug/m3 LC","19","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/20/2021","AQS","270370480","3","5.6","ug/m3 LC","23","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/21/2021","AQS","270370480","3","3","ug/m3 LC","13","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/22/2021","AQS","270370480","3","3.7","ug/m3 LC","15","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/23/2021","AQS","270370480","3","7.5","ug/m3 LC","31","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/24/2021","AQS","270370480","3","9.9","ug/m3 LC","41","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/25/2021","AQS","270370480","3","8.4","ug/m3 LC","35","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/26/2021","AQS","270370480","3","9","ug/m3 LC","38","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/27/2021","AQS","270370480","3","7.3","ug/m3 LC","30","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/28/2021","AQS","270370480","3","4.8","ug/m3 LC","20","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
"06/29/2021","AQS","270370480","3","4.2","ug/m3 LC","18","Near Road I-35","1","100.0000","88101","PM2.5 - Local Conditions","33460","Minneapolis-St. Paul-Bloomington, MN-WI","27","Minnesota","037","Dakota","44.706123","-93.285803"
